-78.94486333333317,36.00182966666502
-78.94486166666809,36.00183066665808
-78.94486066666691,36.0018309999988
-78.94485950000507,36.00183133332497
-78.94485866666987,36.00183149998806
-78.9448551666684,36.00183033333191
-78.94485506802157,36.0018282358043
-78.94485645961517,36.00182864522243
-78.94486726176724,36.00183375563678
-78.94488308393548,36.00184240434932
-78.9448886694774,36.00185666991196
-78.94491503088082,36.00186955751009
-78.94494508635124,36.00188351281135
-78.94497782679669,36.00189790063918
-78.94501531857422,36.00191413654569
-78.94505670135197,36.00193015091385
-78.94510139077595,36.00194908352309
-78.94513402758126,36.001974428244594
-78.9451820894655,36.00199558597264
-78.94523105595346,36.00201729038703
-78.94528042258393,36.00203902183888
-78.94533042208079,36.00206180169802
-78.94538037476147,36.00208571407451
-78.94542945065676,36.002108761659784
-78.9454762228913,36.00213105312754
-78.94552252950854,36.00215177720851
-78.94556766029363,36.00217059414457
-78.945612981227,36.00218782404876
-78.94565662475067,36.002203718872934
-78.94569949224548,36.002219174578514
-78.94574159745096,36.002233359086986
-78.9457749858593,36.00224515568438
-78.9457829366354,36.002246216111544
-78.94579204950409,36.00224870472188
-78.94579414639344,36.00225036969381
-78.94580717400967,36.00225730630076
-78.9458303230777,36.00226914090776
-78.9458582697851,36.002280032783474
-78.94587360682931,36.00228475074722
-78.94587910637195,36.00228614010588
-78.94589625940849,36.0022908328075
-78.94590844212861,36.002294327828295
-78.9459139313242,36.00228486995651
-78.94592206139264,36.00226596346796
-78.9459313927368,36.00224469031413
-78.94593218827238,36.00224212172647
-78.94593248545327,36.00224145070855
-78.94593284352909,36.00224139034721
-78.94593365806256,36.002240997969366
-78.94593361752247,36.002241027364235
-78.94593325401868,36.00224098592038
-78.94593365891068,36.00224058533526
-78.94593340108251,36.00224063556847
-78.94593076936934,36.0022385509193
-78.94592994007861,36.00223803950679
-78.94592988223691,36.002238091428026
-78.94592965036118,36.00223919946906
-78.94592868520179,36.00224021018688
-78.94592767678833,36.002240968167044
-78.94592642157227,36.00224220379927
-78.9459240614268,36.00224352488034
-78.94592254770406,36.002243241350826
-78.94591213823108,36.002236564524665
-78.94588990835439,36.00222739728373
-78.94586035191718,36.002216417572654
-78.94583371436622,36.00220600614297
-78.9458089192689,36.00220618827474
-78.9457851308888,36.00221657717806
-78.94575604888934,36.00222466996378
-78.94571386379104,36.00223801715505
-78.94567272510194,36.002232588417556
-78.94562937994652,36.002220980645816
-78.94558672465108,36.00220344500589
-78.94554469306232,36.002185395159486
-78.94550143695939,36.00216800428201
-78.9454598748893,36.00215112539912
-78.94541888818311,36.00213278614423
-78.94537999242944,36.00211217227947
-78.94534128258343,36.00209084438133
-78.94530055031294,36.00207028115723
-78.94525902199797,36.00204902339932
-78.94521637823695,36.002029348948
-78.94517415616068,36.00200750701801
-78.94513013861653,36.00198550565723
-78.94508462227655,36.00196147567216
-78.94503269313942,36.00194882764221
-78.94499062932215,36.001921438391165
-78.94496045799869,36.001895053411445
-78.94493676104581,36.001868760167
-78.9449182194689,36.00184158696824
-78.94490532907831,36.001810394763325
-78.94490075008399,36.00177680462106
-78.9448888092474,36.00175123503608
-78.94489256234347,36.001742999441504
-78.94488686688534,36.001741607976456
-78.94487429504822,36.00173985237883
-78.94487206093324,36.0017391440207
-78.94487088917207,36.00173926505262
-78.94487178088436,36.001739273630974
-78.94487208264509,36.001739493670485
-78.94486916666895,36.00173616666247
-78.94486900000297,36.00173533333249
-78.94487133333728,36.00173366666162
